mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_112045,CCC1C=CCC11CO1,2.39546,1.41004,1.02177,1.8131,83.58,-0.244,0.0204,0.2644,1246.0763,0.182321,-387.085854,-387.077047,-387.076103,-387.119641,33.703
gdb_79012,CC1C2C3C4CC2C1C34,3.59742,1.68136,1.52433,0.0112,84.19,-0.2536,0.0958,0.3495,964.5084,0.186618,-349.950101,-349.943505,-349.942561,-349.980569,28.837
gdb_92963,CC1CC=CC1C(C)=O,2.70975,1.29778,1.10042,2.7066,83.47,-0.2344,-0.009,0.2254,1211.1136,0.181525,-387.127101,-387.117701,-387.116757,-387.16157,34.974
gdb_2360,CC(C)C1COC1,4.75727,1.81425,1.4201,1.9323,66.86,-0.2416,0.071,0.3126,896.9405,0.171008,-310.904086,-310.896046,-310.895102,-310.936527,28.895
gdb_71365,OC12CC3C1C1CN1C23,2.98688,1.96444,1.57086,1.5554,74.37,-0.2197,0.0732,0.2929,891.0778,0.14978,-401.871038,-401.864414,-401.86347,-401.901505,28.239
gdb_17325,OC1C2C3OC3C12O,2.89373,2.49981,1.78499,1.8133,55.96,-0.2368,0.0457,0.2825,750.0993,0.105762,-419.576029,-419.569334,-419.56839,-419.606403,26.712
gdb_29076,OC1=NC=CN=CC1=N,2.64869,1.78234,1.13021,1.0363,79.38,-0.2299,-0.0723,0.1576,1011.3815,0.102971,-432.879023,-432.871843,-432.870899,-432.911131,27.126
gdb_44829,O=C1NC2CC12CC#N,3.012,1.25921,1.02152,5.943,69.75,-0.2605,-0.0086,0.2519,1138.5186,0.112972,-416.811206,-416.803269,-416.802325,-416.844552,29.065
gdb_33246,COCCc1ccoc1,5.64911,0.66633,0.63737,1.0879,78.45,-0.2218,0.0202,0.2419,1761.0924,0.159222,-423.041588,-423.032549,-423.031605,-423.076736,32.116
gdb_9365,COCCC(=O)OC,8.1194,0.76849,0.71455,0.6698,66.12,-0.2552,0.0151,0.2703,1573.9686,0.151052,-422.099801,-422.089942,-422.088998,-422.135959,32.309
gdb_111606,CCC1C2C3OC3CN12,2.74952,1.51617,1.30251,0.7799,77.63,-0.2184,0.0652,0.2836,1075.346,0.172001,-403.102263,-403.094267,-403.093323,-403.135104,31.192
gdb_23967,c1nc(c2n1CC2)C#N,3.58924,1.36968,1.00405,7.8927,76.59,-0.2422,-0.0112,0.2309,1100.8863,0.104105,-395.748473,-395.741522,-395.740578,-395.780254,25.671
gdb_76597,CC1C(C)N1C(=N)C#N,2.47143,1.39759,1.05106,3.4332,80.3,-0.2501,-0.048,0.2021,1178.4664,0.146541,-398.121051,-398.111517,-398.110573,-398.155521,34.22
gdb_54192,CC(=O)C1(O)CC2OC12,2.63654,1.57451,1.22081,1.8133,68.38,-0.2555,-0.031,0.2245,1039.3124,0.13335,-458.939729,-458.931288,-458.930344,-458.972824,32.014
gdb_108683,CCC1=C(COC1)C#N,1.7902,1.62188,0.90594,3.5617,82.01,-0.2504,-0.0437,0.2066,1283.8409,0.147548,-401.977562,-401.968375,-401.967431,-402.012689,32.075
gdb_85507,CC1OC(=N)OC1C=O,2.24953,1.67889,1.1738,5.2984,66.83,-0.2601,-0.0491,0.211,1066.2986,0.123245,-475.0482,-475.039861,-475.038917,-475.081825,30.013
gdb_15163,C1CC1CC#CCO,7.95087,0.67791,0.65162,1.4309,77.68,-0.2406,0.0342,0.2749,1714.3492,0.152329,-347.751345,-347.742038,-347.741094,-347.788621,32.075
gdb_8446,CC12CC(C1)C(=O)C2,4.13178,1.77327,1.55827,3.1833,71.75,-0.2318,-0.0032,0.2286,876.2447,0.154909,-347.823449,-347.816499,-347.815555,-347.854176,27.992
gdb_12419,CC1OCOCC1O,3.00832,2.09675,1.52154,1.8564,63.44,-0.2496,0.0829,0.3325,879.9329,0.154675,-422.081012,-422.073352,-422.072408,-422.112552,29.392
gdb_48750,O=CC12CC1C=CCC2,3.00108,1.37048,1.13173,2.8612,82.02,-0.2354,-0.0186,0.2168,1121.9351,0.160577,-385.911075,-385.90323,-385.902286,-385.94331,30.867
gdb_86562,CC(=O)C1CC(O)C1O,2.42958,1.40918,1.31406,3.009,71.43,-0.2565,-0.0297,0.2268,1092.3103,0.158261,-460.1747,-460.165751,-460.164807,-460.208437,33.867
gdb_94992,OC1CCC2C3C1CN23,2.63797,1.73767,1.49018,0.6705,76.16,-0.2286,0.06,0.2886,975.3614,0.174332,-403.108377,-403.100993,-403.100048,-403.139885,30.261
gdb_31916,c1cc(oc1CO)C#N,5.67631,0.88318,0.77438,4.041,74.73,-0.2449,-0.0463,0.1986,1367.9258,0.101492,-436.721557,-436.713552,-436.712608,-436.754845,28.606
gdb_101300,CCC(C)C1CC1C=O,2.92341,0.85044,0.7459,3.3684,87.9,-0.244,-0.0162,0.2278,1622.7672,0.203504,-388.300065,-388.28954,-388.288596,-388.336204,38.303
gdb_18867,OC1C2C3CN=C1N23,4.06645,2.42779,1.9368,2.1845,61.89,-0.2537,-0.0527,0.2011,697.3605,0.10881,-378.617991,-378.612291,-378.611347,-378.647519,23.087
gdb_113603,CCN1CC1C#CC#N,3.47744,0.73681,0.64034,4.4757,90.77,-0.2519,-0.0485,0.2034,1706.1891,0.13505,-380.829826,-380.820576,-380.819632,-380.864734,32.854
gdb_19946,O=C1CCC1C1CC1,3.81804,1.47689,1.13461,2.6016,72.83,-0.2332,-0.0164,0.2168,1062.9731,0.153417,-347.799712,-347.791884,-347.79094,-347.832631,29.054
gdb_46518,C1CC12CNC(=O)CO2,3.65633,1.2612,1.0943,3.6842,72.42,-0.2364,0.0296,0.266,1126.5435,0.149104,-439.104618,-439.096732,-439.095788,-439.137087,30.648
gdb_2728,COCCCCO,14.60084,0.7521,0.73158,0.3886,65.49,-0.2509,0.0796,0.3305,1530.448,0.169764,-348.039301,-348.029979,-348.029034,-348.073798,31.221
gdb_33091,CCOc1cc([nH]c1)C,6.10425,0.77173,0.69404,2.2402,84.73,-0.181,0.0523,0.2333,1667.6847,0.17032,-403.185463,-403.175698,-403.174754,-403.220526,35.365
gdb_27402,OC1=NC(=N)N=C(O)N1,2.06077,1.97518,1.00853,5.126,64.4,-0.2272,-0.0043,0.2229,1065.4131,0.091899,-486.128154,-486.120871,-486.119927,-486.160146,27.67
gdb_23614,ON=C(C1CN1)C1CN1,1.92114,1.56349,0.97019,1.8696,77.07,-0.236,-0.0123,0.2237,1226.831,0.14824,-435.158444,-435.149631,-435.148687,-435.192702,32.464
gdb_115280,CCC1COC(C)(C)C1,3.40532,0.90635,0.87984,1.4948,88.89,-0.2374,0.0801,0.3176,1526.4026,0.227957,-389.518694,-389.508345,-389.507401,-389.554103,39.25
gdb_50449,N=C1N(CCC1=O)C=O,3.08504,1.38948,0.97429,5.6403,69.77,-0.2525,-0.0834,0.1691,1129.6506,0.113122,-453.994562,-453.986524,-453.985579,-454.027916,28.649
gdb_113242,CCC1CC1(C)CC#N,4.31169,0.76773,0.73043,4.1396,87.37,-0.2808,0.0338,0.3146,1633.8569,0.192732,-367.229463,-367.219122,-367.218178,-367.265007,37.791
gdb_66802,OC12C3C4C5C3C1N5C24,3.4103,1.99259,1.98958,0.5183,69.22,-0.2106,0.0476,0.2582,779.8315,0.126101,-400.609762,-400.604035,-400.603091,-400.639443,24.9
gdb_73601,CC12OCCC1C2C#C,2.32291,1.60995,1.31161,1.4832,81.84,-0.2218,0.0454,0.2671,1075.0113,0.158533,-385.852799,-385.844141,-385.843197,-385.885727,33.381
gdb_68826,CC12CC1(O)C1(CC1)C2,2.70308,1.4202,1.2189,1.0515,83.89,-0.2292,0.0734,0.3026,1144.2091,0.181152,-387.049718,-387.040654,-387.03971,-387.082821,35.595
gdb_297,CC1(CCC1)O,5.17369,3.14505,2.90044,1.3454,56.29,-0.2526,0.0743,0.3269,562.0396,0.142376,-271.627826,-271.621262,-271.620317,-271.657345,25.093
gdb_55449,[O-]C(=O)C1CCNC=[NH+]1,3.4826,1.22034,0.93997,7.0448,69.88,-0.2367,0.0096,0.2463,1192.767,0.138691,-455.203321,-455.195317,-455.194373,-455.23638,29.714
gdb_92596,CC1CC2OCCC12C,2.07188,1.60749,1.44472,1.5166,84.03,-0.2387,0.0768,0.3155,1111.9212,0.206819,-388.297978,-388.289227,-388.288283,-388.330876,34.871
gdb_76734,CC1C(C)C2(C)CC12C,1.92153,1.70467,1.11014,0.305,93.07,-0.2335,0.0778,0.3114,1262.5594,0.227084,-352.349867,-352.339384,-352.33844,-352.384188,40.324
gdb_96966,CN=C1OC2CC12C#C,2.73392,1.3495,0.99354,1.9564,80.26,-0.2479,0.0115,0.2594,1196.93,0.122013,-400.677951,-400.669299,-400.668355,-400.711441,31.875
gdb_127824,CN=C(c1conn1)N,4.54245,1.04161,0.85235,2.6259,71.9,-0.2367,-0.0476,0.189,1286.2826,0.112165,-450.109243,-450.100816,-450.099872,-450.1426,30.375
gdb_100,CC1CC1C,7.14221,4.37083,3.30265,0.1023,52.92,-0.2632,0.094,0.3573,465.3301,0.137341,-196.406419,-196.40034,-196.399396,-196.435152,22.005
gdb_31683,c1c(nc([nH]1)CO)C=O,5.26402,0.90147,0.77482,6.7299,72.19,-0.2367,-0.0315,0.2052,1380.3718,0.113126,-453.989661,-453.981264,-453.98032,-454.023656,29.528
gdb_96618,CC(C)C(=O)C(=NC)N,2.58385,1.08472,0.86821,1.9943,83.17,-0.2388,-0.0495,0.1892,1438.4999,0.179908,-420.443093,-420.432059,-420.431114,-420.479419,39.352
gdb_114268,COC1CC23CC(C2)C13,3.99237,1.19814,1.12765,1.2569,85.33,-0.228,0.0717,0.2997,1183.6178,0.18288,-386.957101,-386.949131,-386.948187,-386.989421,31.851
gdb_118509,COCC(OC)C1CC1,1.9214,1.17952,0.81253,1.9142,83.71,-0.2461,0.0766,0.3227,1521.8563,0.203123,-425.385593,-425.374738,-425.373793,-425.422982,37.996
gdb_82776,CC1C2CC3C4C1C2N34,3.46141,1.69065,1.45926,1.7597,80.17,-0.2225,0.0767,0.2993,968.9774,0.174271,-365.969074,-365.962367,-365.961423,-365.999751,28.462
gdb_4001,CC#CC(=NO)C#C,3.74173,1.12319,0.86856,0.8254,78.37,-0.2297,-0.051,0.1787,1266.4262,0.091713,-361.359729,-361.350685,-361.34974,-361.394687,30.82
gdb_15665,CC1N=COC1CO,3.18752,1.81684,1.27425,0.2588,63.91,-0.2496,0.0156,0.2652,953.3929,0.142978,-401.010534,-401.002648,-401.001704,-401.043278,28.821
gdb_43590,O=C1NC(C#C)C2NC12,3.28547,1.34893,1.09607,3.9938,71.33,-0.2397,0.0157,0.2554,1077.2499,0.113499,-416.777531,-416.769858,-416.768913,-416.809865,29.35
gdb_74023,CC1=C2CCC2NC1=O,2.83196,1.57348,1.08216,4.0166,81.09,-0.2381,-0.0206,0.2174,1113.1124,0.148915,-401.97963,-401.971556,-401.970612,-402.012336,30.758
gdb_128353,CNc1ccc(=O)on1,4.8017,1.06684,0.87839,6.564,73.06,-0.2313,-0.0737,0.1576,1256.303,0.11262,-453.948953,-453.940833,-453.939889,-453.981821,29.753
gdb_85422,CC1NC(=O)CC1(C)C,2.32759,1.40704,1.10726,3.9348,82.09,-0.234,0.0375,0.2716,1213.2063,0.194052,-404.413706,-404.404234,-404.40329,-404.447222,37.016
gdb_123612,C1C2COC3=C2N1N=N3,3.16056,2.33062,1.54931,5.1922,65.88,-0.2302,-0.0668,0.1634,802.1984,0.103002,-432.74096,-432.734958,-432.734014,-432.771225,23.837
gdb_4275,c1c(ocnc1=O)N,4.24853,1.89976,1.31384,6.8005,59.88,-0.2372,-0.0312,0.206,841.0971,0.085406,-414.7103,-414.70376,-414.702815,-414.741001,24.508
gdb_117284,CCCC(=N)NC(=O)C,4.5101,0.67636,0.59681,4.8109,82.33,-0.2429,-0.0096,0.2334,1901.6968,0.18074,-420.463624,-420.452692,-420.451748,-420.501571,37.708
gdb_62271,CC1(C#C)C2C3CC1N23,3.26153,1.52691,1.31156,1.9493,80.66,-0.2442,0.0487,0.2929,1017.6675,0.147283,-364.717099,-364.709234,-364.70829,-364.749007,31.354
gdb_109492,CNC1C(=O)COC1=O,2.19285,1.68615,0.99165,2.5296,65.85,-0.24,-0.0537,0.1863,1146.2223,0.123564,-475.060607,-475.052111,-475.051167,-475.094317,30.393
gdb_75896,CC1C(=O)COC1(C)C,2.29493,1.54275,1.18057,2.0447,78.0,-0.24,-0.0211,0.2189,1147.3283,0.180144,-424.265159,-424.255545,-424.2546,-424.299041,36.474
gdb_133651,CC(O)C(=O)C(F)(F)F,2.57501,1.24399,1.03441,1.2649,51.67,-0.2848,-0.0676,0.2172,1126.8002,0.094469,-605.336844,-605.32763,-605.326685,-605.371928,32.103
gdb_102062,CCC(C=O)C(O)C#C,2.14154,1.21195,0.82681,1.5297,78.39,-0.2492,-0.0282,0.221,1392.5736,0.154643,-422.995709,-422.98493,-422.983986,-423.032271,37.821
gdb_108872,CCC1=CC(O)CCC1,2.70501,1.05587,0.82778,1.9575,88.79,-0.2327,0.0181,0.2508,1477.7566,0.206613,-388.317515,-388.307953,-388.307009,-388.351988,36.567
gdb_19653,O=C1C2CC3CC2C13,4.53388,2.06089,1.90686,3.1689,67.71,-0.233,-0.0042,0.2288,745.1245,0.133517,-346.587659,-346.582018,-346.581074,-346.617206,23.454
gdb_47748,C1CC12COCOC2=O,2.58908,1.75879,1.17904,3.5308,68.54,-0.269,0.0049,0.2739,1032.6545,0.137412,-458.985758,-458.978178,-458.977234,-459.018164,28.86
gdb_1651,CC(=O)C(=O)OC,5.31175,1.93922,1.44607,1.3223,51.5,-0.2525,-0.0704,0.182,812.0644,0.098825,-381.634033,-381.62598,-381.625036,-381.66722,26.209
gdb_130829,c1c(non1)C(=O)C=O,4.65689,1.05198,0.85813,1.3885,58.95,-0.2744,-0.1281,0.1464,1191.6455,0.064207,-488.641518,-488.634073,-488.633129,-488.674786,25.048
gdb_106457,OCC12CN(C1)C2C=O,2.42115,1.43088,1.07474,0.7188,72.24,-0.238,-0.0418,0.1962,1143.9589,0.146747,-438.996682,-438.98804,-438.987096,-439.030651,31.576
gdb_123289,C#CC#Cc1nnon1,10.19689,0.68786,0.64439,3.1357,81.71,-0.2734,-0.0951,0.1783,1556.621,0.052575,-430.349414,-430.342149,-430.341205,-430.381871,25.704
gdb_28970,Cc1c(nccn1)C#N,2.97806,1.58218,1.03986,3.8079,77.92,-0.272,-0.0828,0.1892,1067.4815,0.102313,-395.79665,-395.788986,-395.788042,-395.829476,27.42
gdb_62715,CC1(O)C2C3COC2C13,3.80196,1.43444,1.21037,2.6509,74.58,-0.2336,0.073,0.3066,1052.52,0.159716,-422.98028,-422.972734,-422.97179,-423.011683,30.942
gdb_84246,CC1N=C2OC3C2C13C,2.46554,2.00852,1.36627,3.7804,76.62,-0.2151,-0.0527,0.1623,977.5242,0.145082,-401.818225,-401.810199,-401.809254,-401.850197,31.783
gdb_125418,CC1=NC(=N)C(N)=NO1,3.29733,1.4465,1.01226,0.6133,74.09,-0.2339,-0.0415,0.1924,1118.466,0.112881,-450.131705,-450.123349,-450.122405,-450.164897,30.74
gdb_53326,CC#CC1CC2CC12C,2.95749,0.95949,0.87002,0.2172,92.34,-0.2363,0.0564,0.2927,1479.0949,0.181192,-349.912108,-349.902296,-349.901352,-349.947932,35.806
gdb_118306,OCCC(O)CNC=O,4.30288,0.58498,0.53538,4.1921,74.08,-0.2485,0.0335,0.2819,1999.8736,0.169214,-477.438777,-477.428053,-477.427109,-477.476022,37.179
gdb_26144,Cc1c(cc[nH]1)C(C)C,2.42556,1.25105,1.01167,1.9379,90.02,-0.1904,0.0498,0.2402,1317.0268,0.19397,-367.266714,-367.256681,-367.255737,-367.30215,37.214
gdb_63643,CC1(C)OC1C1CCO1,3.57283,1.10605,0.97813,1.6058,79.37,-0.2462,0.0743,0.3205,1302.0267,0.180708,-424.19606,-424.186553,-424.185608,-424.230756,34.91
gdb_93782,CC1CC(=O)C(C)CO1,2.34845,1.39743,1.07134,1.8593,79.13,-0.2374,-0.0147,0.2227,1221.4869,0.182365,-424.264096,-424.254965,-424.254021,-424.297789,34.633
gdb_9222,C(CC(=O)CO)C=O,7.94676,0.74124,0.69932,1.6663,63.58,-0.2608,-0.0389,0.2218,1516.5673,0.126886,-420.899898,-420.890748,-420.889803,-420.935393,30.61
gdb_6859,CC1(CCCOC1)C,3.08822,1.74233,1.53974,1.2611,77.44,-0.242,0.0771,0.3191,974.3609,0.201471,-350.225965,-350.21774,-350.216795,-350.257694,32.858
gdb_17132,CC1CC(C1)N1CC1,5.48175,1.12728,1.05478,0.9486,79.83,-0.2288,0.0822,0.311,1206.959,0.188947,-329.087525,-329.079249,-329.078305,-329.120444,31.473
gdb_32360,COc1coc(=O)cn1,5.0638,1.07831,0.89401,3.6336,70.79,-0.2253,-0.0869,0.1384,1217.287,0.100372,-473.851887,-473.844033,-473.843089,-473.885138,28.089
gdb_58777,CC(C)C12CC1(O)CO2,2.5198,1.27693,1.21506,1.9811,78.89,-0.2264,0.0719,0.2983,1190.6823,0.180114,-424.186931,-424.177253,-424.176309,-424.221197,36.613
gdb_14238,CC1CC2C(O)CC12,3.62446,1.56952,1.49176,1.2909,74.32,-0.2479,0.0742,0.3221,965.6701,0.177566,-348.978207,-348.970318,-348.969374,-349.010176,30.919
gdb_121856,CCCCC(C)C#CC,3.73285,0.5294,0.47896,0.1309,99.74,-0.2387,0.0646,0.3033,2407.8868,0.226027,-352.350288,-352.338042,-352.337098,-352.390106,42.25
gdb_126224,CCc1c(c(n[nH]1)O)N,2.97948,1.20846,0.92386,1.2166,75.07,-0.2093,0.0326,0.2419,1276.2555,0.148454,-435.29013,-435.280452,-435.279508,-435.32562,34.572
gdb_40653,C1OC1C1C2CCOC12,2.75964,1.59605,1.46071,1.6733,73.82,-0.2263,0.0809,0.3072,994.6836,0.160706,-422.980573,-422.972786,-422.971842,-423.013322,29.571
gdb_44727,O=C1CN2CC(C#C)C12,2.43608,1.67516,1.17368,1.9488,74.31,-0.2386,-0.036,0.2026,1046.0189,0.123154,-400.677392,-400.669481,-400.668537,-400.710396,29.905
gdb_70465,OC12CC1CC2CC#N,3.50806,0.99918,0.89674,4.3599,76.16,-0.2601,0.0361,0.2961,1306.9256,0.147165,-401.931265,-401.922577,-401.921633,-401.964997,32.516
gdb_121843,CCOCC(C)(C)CO,3.83338,0.69366,0.68409,2.1675,86.58,-0.2494,0.0711,0.3205,1815.2197,0.225126,-426.624017,-426.611985,-426.611041,-426.661559,42.815
gdb_51021,N=COC1(CNC1)C#C,2.15122,1.42164,1.00551,4.3462,77.15,-0.2362,0.0147,0.2509,1208.8116,0.134318,-417.931532,-417.92244,-417.921496,-417.965936,32.904
gdb_22090,NC(=[NH2+])CC(=N[O-])C#N,2.84528,1.0462,0.7692,9.3769,74.2,-0.2271,-0.0536,0.1735,1378.6905,0.111963,-450.091038,-450.08178,-450.080835,-450.126409,32.418
gdb_45544,O=C1OC2CCCC2=C1,4.21168,1.27121,1.03995,5.4346,75.11,-0.264,-0.039,0.2251,1124.6204,0.138697,-421.890422,-421.88337,-421.882425,-421.922118,27.53
gdb_56584,CC(C(N)C#N)C1CC1,2.33211,1.08283,0.99175,4.4442,82.36,-0.2552,0.0249,0.2802,1348.7737,0.182062,-383.266576,-383.256458,-383.255513,-383.301775,37.152
gdb_10231,CCOC(CO)CO,2.76268,1.35522,1.14917,2.1676,68.0,-0.25,0.0717,0.3216,1155.0927,0.175873,-423.26334,-423.253808,-423.252863,-423.29787,34.124
gdb_100232,NCC(N)(CC#C)C#N,2.65693,1.13774,0.9726,3.8062,77.85,-0.2478,0.0212,0.269,1269.5452,0.146261,-398.092835,-398.082601,-398.081657,-398.127753,37.396
gdb_17513,N#CC12CC3C1N3C2,5.02321,1.78163,1.62536,2.9561,65.61,-0.2624,0.0051,0.2674,788.3729,0.109146,-341.528093,-341.522091,-341.521147,-341.558108,23.536
gdb_120292,OCCC1C2OC=NC12,3.40508,1.03812,0.99281,2.6945,70.75,-0.2424,0.0136,0.256,1251.2116,0.148492,-439.067497,-439.059207,-439.058263,-439.10138,30.474
gdb_92161,CC12C3CN(CC1O)C23,2.25735,2.02965,1.51209,1.411,77.7,-0.2101,0.0728,0.2829,974.9192,0.172451,-403.105028,-403.097226,-403.096281,-403.136695,31.685
gdb_105494,CNC1(COC1)C(=O)N,1.96081,1.56336,1.23194,3.744,71.55,-0.2225,0.0128,0.2353,1126.7293,0.158514,-456.333648,-456.323821,-456.322877,-456.369095,35.096
gdb_122969,CCCOCC(O)CO,6.38639,0.50679,0.48454,3.2955,80.25,-0.2575,0.0749,0.3324,2307.5524,0.203281,-462.553402,-462.542021,-462.541076,-462.591169,39.842
gdb_79383,OC1C2C3NC2(C#C)C13,3.28215,1.39419,1.11559,2.5841,76.28,-0.2281,0.0229,0.251,1073.4671,0.123637,-400.609161,-400.601562,-400.600618,-400.64104,30.097
gdb_108693,C1CC(=C(C1)C=O)CO,2.09717,1.31884,0.85639,2.1891,81.8,-0.2482,-0.0583,0.1898,1338.9824,0.159114,-423.052463,-423.043308,-423.042363,-423.087072,33.048
gdb_130094,c1c(nn2c1NCC2)N,4.80277,1.25528,1.01512,3.0733,76.89,-0.1823,0.0515,0.2338,1141.482,0.140674,-414.204033,-414.196609,-414.195665,-414.235705,29.088
gdb_56535,CC(C)(C=O)C(O)C#N,2.62269,1.17555,1.03003,1.9147,72.16,-0.2623,-0.041,0.2213,1209.877,0.1437,-439.103264,-439.092854,-439.091909,-439.138785,36.815
gdb_108850,CCC1=CC(C)OC1=O,3.10674,1.17703,0.93222,4.3654,79.31,-0.2639,-0.0352,0.2287,1309.9136,0.15888,-423.09514,-423.08612,-423.085175,-423.129162,33.132
gdb_98265,CCC(=O)C(O)C(C)C,2.62178,0.97482,0.86857,2.7486,82.39,-0.2619,-0.0237,0.2382,1502.5363,0.202273,-425.461494,-425.450259,-425.449314,-425.498314,40.421
gdb_84362,CC1(C(=O)N(C=N1)C)C,2.6189,1.51982,1.22413,2.3586,77.52,-0.2427,-0.0118,0.2309,1107.6499,0.158601,-419.270119,-419.260674,-419.25973,-419.304136,34.222
gdb_65940,CC1(NCC11CN1)C#N,2.21402,1.51733,1.3987,3.0825,76.33,-0.2533,0.0104,0.2637,1055.7972,0.147806,-398.09106,-398.082355,-398.081411,-398.124313,32.728
gdb_65311,CC1(OC11COC1)C=O,3.08961,1.17241,1.02789,1.1436,69.84,-0.2627,-0.0465,0.2162,1188.3834,0.132642,-458.92878,-458.919825,-458.918881,-458.962871,31.879
gdb_89746,CC1CC2(CO2)C11CN1,2.44486,1.55776,1.14254,2.6443,79.5,-0.239,0.0647,0.3038,1140.2833,0.170354,-403.090992,-403.082366,-403.081422,-403.124147,33.265
gdb_62209,OC(COCC#N)C#C,2.26168,0.99479,0.973,3.7222,70.61,-0.265,0.0005,0.2656,1325.1755,0.121013,-437.832499,-437.82248,-437.821536,-437.869294,34.498
gdb_74153,CC1=CC(=O)NC12CC2,2.75171,1.47343,1.04583,4.889,81.34,-0.2291,-0.0212,0.2078,1149.6447,0.147525,-401.99247,-401.983891,-401.982947,-402.025958,32.421
gdb_67117,OC12C3OC11COC2C31,2.67669,2.12838,1.77301,1.4869,63.57,-0.2283,0.061,0.2893,814.6603,0.112404,-457.626555,-457.620034,-457.61909,-457.657064,26.692
gdb_32128,CNc1ncnc(n1)N,4.0029,1.19481,0.92571,2.2964,77.18,-0.2274,-0.0068,0.2207,1223.6641,0.127406,-430.332122,-430.323579,-430.322634,-430.366249,30.534
gdb_28696,c1c([nH]c(n1)CC#N)O,3.61896,1.07467,0.85072,3.1182,68.35,-0.2129,0.0172,0.2301,1259.573,0.102046,-432.915564,-432.907419,-432.906475,-432.949325,29.242
gdb_58989,CC(O)C1=CC(O)CC1,3.28662,0.92374,0.90084,2.8629,81.35,-0.2421,0.013,0.2551,1420.3952,0.181745,-424.237757,-424.227957,-424.227013,-424.272896,36.429
gdb_25595,N=COCC1=COC=N1,6.51377,0.76885,0.69065,1.8061,69.27,-0.2496,-0.0016,0.2479,1526.1934,0.113196,-453.963252,-453.955015,-453.954071,-453.998433,27.955
gdb_99722,CCN(C(=O)C)C(=O)N,1.91132,1.68137,0.96644,2.2169,73.71,-0.2627,-0.0076,0.2551,1234.0063,0.158389,-456.428963,-456.419079,-456.418135,-456.463916,36.036
gdb_31023,CCc1c(oc(n1)C)C,2.33317,1.31797,0.89685,1.4115,83.87,-0.2158,0.0168,0.2326,1365.1663,0.169823,-403.213944,-403.204099,-403.203155,-403.249157,34.978
gdb_112181,CCC1OC(=N)C1(C)O,2.44016,1.24063,1.02479,1.77,76.89,-0.2643,0.0216,0.286,1275.7582,0.168628,-440.294137,-440.284108,-440.283164,-440.328984,36.641
gdb_22252,CC(C)C(=NO)C(=O)N,1.7156,1.59287,1.00856,3.2577,76.34,-0.2484,-0.0378,0.2106,1251.2244,0.157028,-456.347492,-456.336926,-456.335982,-456.383697,38.015
gdb_133655,CC(C)C(N)C(F)(F)F,2.40121,1.1276,1.07496,0.8751,64.0,-0.2567,0.0707,0.3275,1234.9151,0.154918,-550.72478,-550.714809,-550.713865,-550.759763,36.622
gdb_60173,CC(O)CC1CC1(C)C,3.28864,0.7856,0.73178,1.4017,90.11,-0.2474,0.0718,0.3191,1720.3506,0.225976,-389.489886,-389.478593,-389.477648,-389.526553,41.976
gdb_92389,CC1NC2COC12C#N,2.26723,1.63943,1.29654,3.9803,73.27,-0.2492,-0.0063,0.243,1044.443,0.136194,-417.971371,-417.963218,-417.962274,-418.004102,30.623
gdb_33084,CCNc1cc([nH]c1)O,6.25123,0.74645,0.67351,0.7956,79.92,-0.1612,0.0716,0.2328,1655.9699,0.159206,-419.231292,-419.22158,-419.220635,-419.265928,35.696
gdb_117806,NCC(N)(CCO)C#N,2.56539,0.96969,0.84537,3.5787,75.5,-0.2522,0.0352,0.2874,1441.8876,0.170368,-436.456803,-436.445999,-436.445055,-436.492626,38.709
gdb_57199,CC(=O)C(O)C1(C)CN1,2.37024,1.3423,1.09568,2.1337,74.86,-0.2435,-0.0255,0.218,1199.6069,0.167616,-440.27135,-440.260931,-440.259987,-440.30762,37.511
gdb_99205,CC(=N)OCC(=O)CO,4.88898,0.67345,0.60163,3.8038,71.27,-0.2591,-0.0239,0.2351,1800.2637,0.143496,-476.225672,-476.21508,-476.214135,-476.263078,35.701
gdb_65099,CC1(CO1)C12CC1CC2,2.93315,1.40511,1.14763,1.5579,82.32,-0.2432,0.0865,0.3297,1152.0399,0.182082,-387.046312,-387.037753,-387.036809,-387.079377,33.648
gdb_8535,CC1C2C3OC2(C)C13,4.22917,1.8157,1.53013,1.8795,71.54,-0.2251,0.0847,0.3098,891.8071,0.152643,-347.721753,-347.714428,-347.713484,-347.752817,28.822
gdb_77967,CC1C2C(C)N1C2C=O,3.21224,1.20405,1.01492,2.2439,80.47,-0.2365,-0.0316,0.2049,1234.0396,0.169347,-403.06477,-403.055492,-403.054548,-403.099741,33.775
gdb_20923,CCN1N=NNC1=N,3.46829,1.96413,1.37758,1.1382,64.15,-0.2152,-0.0136,0.2016,888.1088,0.119777,-392.137309,-392.12955,-392.128606,-392.170155,27.553
gdb_5577,Cc1c(cco1)NC,3.34564,1.78941,1.18766,1.5618,72.46,-0.1776,0.0295,0.207,1009.5462,0.14224,-363.884746,-363.876379,-363.875435,-363.918199,29.905
gdb_80508,CC1OC2C(N)C12C#N,2.28903,1.4622,1.23268,3.8329,74.47,-0.2397,0.0106,0.2504,1091.238,0.135862,-417.972065,-417.963427,-417.962483,-418.005069,32.328
